,id,state,state_abbreviation,county,party,candidate,fraction_votes,AGE775214,RHI825214,EDU635213,SEX255214,INC110213,POP060210
174,174,Texas,TX,Grimes,Democrat,Hillary Clinton,0.731,16.0,59.1,78.5,45.5,43994,33.8
175,175,Texas,TX,Grimes,Democrat,Bernie Sanders,0.252,16.0,59.1,78.5,45.5,43994,33.8
176,176,Texas,TX,Guadalupe,Democrat,Hillary Clinton,0.64,13.0,52.2,86.0,50.6,61958,184.9
177,177,Texas,TX,Guadalupe,Democrat,Bernie Sanders,0.348,13.0,52.2,86.0,50.6,61958,184.9
178,178,Texas,TX,Hale,Democrat,Hillary Clinton,0.603,13.0,35.2,70.2,48.1,41191,36.1
179,179,Texas,TX,Hale,Democrat,Bernie Sanders,0.34,13.0,35.2,70.2,48.1,41191,36.1
180,180,Texas,TX,Hall,Democrat,Hillary Clinton,0.643,23.6,57.5,71.8,51.2,33006,3.8
181,181,Texas,TX,Hall,Democrat,Bernie Sanders,0.28600000000000003,23.6,57.5,71.8,51.2,33006,3.8
182,182,Texas,TX,Hamilton,Democrat,Hillary Clinton,0.565,25.8,86.1,81.7,50.9,40655,10.2
183,183,Texas,TX,Hamilton,Democrat,Bernie Sanders,0.402,25.8,86.1,81.7,50.9,40655,10.2
184,184,Texas,TX,Hansford,Democrat,Hillary Clinton,0.583,14.5,52.7,76.4,49.3,49150,6.1
185,185,Texas,TX,Hansford,Democrat,Bernie Sanders,0.33299999999999996,14.5,52.7,76.4,49.3,49150,6.1
186,186,Texas,TX,Hardeman,Democrat,Bernie Sanders,0.489,19.8,68.9,80.2,49.1,36377,6.0
187,187,Texas,TX,Hardeman,Democrat,Hillary Clinton,0.39399999999999996,19.8,68.9,80.2,49.1,36377,6.0
188,188,Texas,TX,Hardin,Democrat,Hillary Clinton,0.595,15.2,86.8,86.3,50.6,53013,61.3
189,189,Texas,TX,Hardin,Democrat,Bernie Sanders,0.379,15.2,86.8,86.3,50.6,53013,61.3
190,190,Texas,TX,Harris,Democrat,Hillary Clinton,0.705,9.2,31.4,78.7,50.2,53137,2402.4
191,191,Texas,TX,Harris,Democrat,Bernie Sanders,0.285,9.2,31.4,78.7,50.2,53137,2402.4
192,192,Texas,TX,Harrison,Democrat,Hillary Clinton,0.7879999999999999,14.9,63.2,84.6,51.1,45675,72.9
193,193,Texas,TX,Harrison,Democrat,Bernie Sanders,0.204,14.9,63.2,84.6,51.1,45675,72.9
194,194,Texas,TX,Hartley,Democrat,Hillary Clinton,0.5579999999999999,14.6,64.6,80.9,38.3,65750,4.1
195,195,Texas,TX,Hartley,Democrat,Bernie Sanders,0.365,14.6,64.6,80.9,38.3,65750,4.1
196,196,Texas,TX,Haskell,Democrat,Hillary Clinton,0.5870000000000001,21.7,68.3,74.3,47.1,36857,6.5
197,197,Texas,TX,Haskell,Democrat,Bernie Sanders,0.34299999999999997,21.7,68.3,74.3,47.1,36857,6.5
198,198,Texas,TX,Hays,Democrat,Bernie Sanders,0.518,10.0,56.2,89.3,50.2,58651,231.7
199,199,Texas,TX,Hays,Democrat,Hillary Clinton,0.469,10.0,56.2,89.3,50.2,58651,231.7
200,200,Texas,TX,Hemphill,Democrat,Hillary Clinton,0.652,12.5,65.0,79.3,49.2,56379,4.2
201,201,Texas,TX,Hemphill,Democrat,Bernie Sanders,0.348,12.5,65.0,79.3,49.2,56379,4.2
202,202,Texas,TX,Henderson,Democrat,Hillary Clinton,0.716,20.8,79.1,80.7,51.2,40900,89.9
203,203,Texas,TX,Henderson,Democrat,Bernie Sanders,0.26899999999999996,20.8,79.1,80.7,51.2,40900,89.9
204,204,Texas,TX,Hidalgo,Democrat,Hillary Clinton,0.691,10.4,7.1,61.8,51.2,34146,493.2
205,205,Texas,TX,Hidalgo,Democrat,Bernie Sanders,0.273,10.4,7.1,61.8,51.2,34146,493.2
206,206,Texas,TX,Hill,Democrat,Hillary Clinton,0.691,20.1,71.5,78.7,50.9,40769,36.6
207,207,Texas,TX,Hill,Democrat,Bernie Sanders,0.28600000000000003,20.1,71.5,78.7,50.9,40769,36.6
208,208,Texas,TX,Hockley,Democrat,Hillary Clinton,0.583,13.5,48.0,77.3,50.6,50565,25.2
209,209,Texas,TX,Hockley,Democrat,Bernie Sanders,0.369,13.5,48.0,77.3,50.6,50565,25.2
210,210,Texas,TX,Hood,Democrat,Hillary Clinton,0.626,24.1,85.4,87.1,50.9,55754,121.7
211,211,Texas,TX,Hood,Democrat,Bernie Sanders,0.35600000000000004,24.1,85.4,87.1,50.9,55754,121.7
212,212,Texas,TX,Hopkins,Democrat,Hillary Clinton,0.6679999999999999,17.2,74.2,80.2,50.7,43657,45.8
213,213,Texas,TX,Hopkins,Democrat,Bernie Sanders,0.317,17.2,74.2,80.2,50.7,43657,45.8
214,214,Texas,TX,Houston,Democrat,Hillary Clinton,0.8,20.6,62.0,80.6,47.1,33119,19.3
215,215,Texas,TX,Houston,Democrat,Bernie Sanders,0.174,20.6,62.0,80.6,47.1,33119,19.3
216,216,Texas,TX,Howard,Democrat,Hillary Clinton,0.635,12.3,51.0,74.1,43.1,45612,38.9
217,217,Texas,TX,Howard,Democrat,Bernie Sanders,0.34700000000000003,12.3,51.0,74.1,43.1,45612,38.9
218,218,Texas,TX,Hudspeth,Democrat,Hillary Clinton,0.5379999999999999,17.2,19.1,54.0,49.3,22545,0.8
219,219,Texas,TX,Hudspeth,Democrat,Bernie Sanders,0.355,17.2,19.1,54.0,49.3,22545,0.8
220,220,Texas,TX,Hunt,Democrat,Hillary Clinton,0.605,15.4,73.4,81.8,50.6,44858,102.5
221,221,Texas,TX,Hunt,Democrat,Bernie Sanders,0.386,15.4,73.4,81.8,50.6,44858,102.5
222,222,Texas,TX,Hutchinson,Democrat,Hillary Clinton,0.565,14.7,71.4,83.4,50.0,44731,25.0
223,223,Texas,TX,Hutchinson,Democrat,Bernie Sanders,0.38,14.7,71.4,83.4,50.0,44731,25.0
224,224,Texas,TX,Irion,Democrat,Hillary Clinton,0.6509999999999999,18.3,68.5,82.5,48.2,50357,1.5
225,225,Texas,TX,Irion,Democrat,Bernie Sanders,0.326,18.3,68.5,82.5,48.2,50357,1.5
226,226,Texas,TX,Jack,Democrat,Hillary Clinton,0.621,16.3,77.9,81.6,44.1,49038,9.9
227,227,Texas,TX,Jack,Democrat,Bernie Sanders,0.32899999999999996,16.3,77.9,81.6,44.1,49038,9.9
228,228,Texas,TX,Jackson,Democrat,Hillary Clinton,0.706,16.7,60.0,80.6,50.1,49528,17.0
229,229,Texas,TX,Jackson,Democrat,Bernie Sanders,0.249,16.7,60.0,80.6,50.1,49528,17.0
230,230,Texas,TX,Jasper,Democrat,Hillary Clinton,0.7559999999999999,18.2,74.6,83.3,50.8,40417,38.0
231,231,Texas,TX,Jasper,Democrat,Bernie Sanders,0.21899999999999997,18.2,74.6,83.3,50.8,40417,38.0
232,232,Texas,TX,Jefferson,Democrat,Hillary Clinton,0.769,13.4,42.5,82.4,48.8,42568,287.9
233,233,Texas,TX,Jefferson,Democrat,Bernie Sanders,0.20600000000000002,13.4,42.5,82.4,48.8,42568,287.9
