,id,state,state_abbreviation,county,party,candidate,fraction_votes,AGE775214,RHI825214,EDU635213,SEX255214,INC110213,POP060210
209,21,Illinois,IL,Bureau,Republican,Ted Cruz,0.307,19.9,88.7,89.2,51.0,48977,40.2
210,22,Illinois,IL,Bureau,Republican,John Kasich,0.174,19.9,88.7,89.2,51.0,48977,40.2
211,23,Illinois,IL,Bureau,Republican,Marco Rubio,0.083,19.9,88.7,89.2,51.0,48977,40.2
212,24,Illinois,IL,Calhoun,Republican,Donald Trump,0.485,22.8,97.7,89.0,49.9,50436,20.0
213,25,Illinois,IL,Calhoun,Republican,Ted Cruz,0.364,22.8,97.7,89.0,49.9,50436,20.0
214,26,Illinois,IL,Calhoun,Republican,John Kasich,0.07400000000000001,22.8,97.7,89.0,49.9,50436,20.0
215,27,Illinois,IL,Calhoun,Republican,Marco Rubio,0.059000000000000004,22.8,97.7,89.0,49.9,50436,20.0
216,28,Illinois,IL,Carroll,Republican,Donald Trump,0.364,23.6,93.6,88.9,50.0,47985,34.6
217,29,Illinois,IL,Carroll,Republican,Ted Cruz,0.293,23.6,93.6,88.9,50.0,47985,34.6
218,30,Illinois,IL,Carroll,Republican,John Kasich,0.20199999999999999,23.6,93.6,88.9,50.0,47985,34.6
219,31,Illinois,IL,Carroll,Republican,Marco Rubio,0.085,23.6,93.6,88.9,50.0,47985,34.6
220,32,Illinois,IL,Cass,Republican,Donald Trump,0.42700000000000005,16.4,76.5,86.0,49.3,45734,36.3
221,33,Illinois,IL,Cass,Republican,Ted Cruz,0.35100000000000003,16.4,76.5,86.0,49.3,45734,36.3
222,34,Illinois,IL,Cass,Republican,John Kasich,0.115,16.4,76.5,86.0,49.3,45734,36.3
223,35,Illinois,IL,Cass,Republican,Marco Rubio,0.07,16.4,76.5,86.0,49.3,45734,36.3
224,36,Illinois,IL,Champaign,Republican,Ted Cruz,0.369,11.1,69.1,93.6,50.1,45808,201.8
225,37,Illinois,IL,Champaign,Republican,Donald Trump,0.293,11.1,69.1,93.6,50.1,45808,201.8
226,38,Illinois,IL,Champaign,Republican,John Kasich,0.196,11.1,69.1,93.6,50.1,45808,201.8
227,39,Illinois,IL,Champaign,Republican,Marco Rubio,0.11,11.1,69.1,93.6,50.1,45808,201.8
228,40,Illinois,IL,Christian,Republican,Donald Trump,0.442,18.6,95.1,88.2,49.1,45145,49.1
229,41,Illinois,IL,Christian,Republican,Ted Cruz,0.363,18.6,95.1,88.2,49.1,45145,49.1
230,42,Illinois,IL,Christian,Republican,John Kasich,0.11199999999999999,18.6,95.1,88.2,49.1,45145,49.1
231,43,Illinois,IL,Christian,Republican,Marco Rubio,0.054000000000000006,18.6,95.1,88.2,49.1,45145,49.1
232,44,Illinois,IL,Clark,Republican,Donald Trump,0.414,18.7,96.8,89.5,50.8,47405,32.6
