,id,state,state_abbreviation,county,party,candidate,fraction_votes,AGE775214,RHI825214,EDU635213,SEX255214,INC110213,POP060210
238,238,Kentucky,KY,Knott,Republican,Marco Rubio,0.133,15.8,97.5,70.4,50.3,33889,46.5
239,239,Kentucky,KY,Knott,Republican,John Kasich,0.111,15.8,97.5,70.4,50.3,33889,46.5
240,240,Kentucky,KY,Knox,Republican,Donald Trump,0.5479999999999999,16.9,96.1,67.2,51.5,24038,82.5
241,241,Kentucky,KY,Knox,Republican,Ted Cruz,0.231,16.9,96.1,67.2,51.5,24038,82.5
242,242,Kentucky,KY,Knox,Republican,Marco Rubio,0.11199999999999999,16.9,96.1,67.2,51.5,24038,82.5
243,243,Kentucky,KY,Knox,Republican,John Kasich,0.094,16.9,96.1,67.2,51.5,24038,82.5
244,244,Kentucky,KY,Laurel,Republican,Donald Trump,0.46799999999999997,15.0,96.0,74.9,51.0,36570,135.6
245,245,Kentucky,KY,Laurel,Republican,Ted Cruz,0.26,15.0,96.0,74.9,51.0,36570,135.6
246,246,Kentucky,KY,Laurel,Republican,Marco Rubio,0.133,15.0,96.0,74.9,51.0,36570,135.6
247,247,Kentucky,KY,Laurel,Republican,John Kasich,0.122,15.0,96.0,74.9,51.0,36570,135.6
248,248,Kentucky,KY,Lawrence,Republican,Donald Trump,0.503,15.9,97.7,72.9,50.1,33525,38.2
249,249,Kentucky,KY,Lawrence,Republican,Ted Cruz,0.251,15.9,97.7,72.9,50.1,33525,38.2
250,250,Kentucky,KY,Lawrence,Republican,John Kasich,0.139,15.9,97.7,72.9,50.1,33525,38.2
251,251,Kentucky,KY,Lawrence,Republican,Marco Rubio,0.08900000000000001,15.9,97.7,72.9,50.1,33525,38.2
252,252,Kentucky,KY,Lee,Republican,Donald Trump,0.5479999999999999,15.0,95.0,70.5,44.6,22920,37.8
253,253,Kentucky,KY,Lee,Republican,Ted Cruz,0.247,15.0,95.0,70.5,44.6,22920,37.8
254,254,Kentucky,KY,Lee,Republican,Marco Rubio,0.1,15.0,95.0,70.5,44.6,22920,37.8
255,255,Kentucky,KY,Lee,Republican,John Kasich,0.092,15.0,95.0,70.5,44.6,22920,37.8
256,256,Kentucky,KY,Leslie,Republican,Donald Trump,0.485,16.2,98.1,63.1,50.5,29293,28.2
257,257,Kentucky,KY,Leslie,Republican,Ted Cruz,0.257,16.2,98.1,63.1,50.5,29293,28.2
258,258,Kentucky,KY,Leslie,Republican,Marco Rubio,0.129,16.2,98.1,63.1,50.5,29293,28.2
259,259,Kentucky,KY,Leslie,Republican,John Kasich,0.11199999999999999,16.2,98.1,63.1,50.5,29293,28.2
260,260,Kentucky,KY,Letcher,Republican,Donald Trump,0.574,16.7,97.8,74.8,50.6,31200,72.6
261,261,Kentucky,KY,Letcher,Republican,Ted Cruz,0.19699999999999998,16.7,97.8,74.8,50.6,31200,72.6
262,262,Kentucky,KY,Letcher,Republican,John Kasich,0.11800000000000001,16.7,97.8,74.8,50.6,31200,72.6
263,263,Kentucky,KY,Letcher,Republican,Marco Rubio,0.092,16.7,97.8,74.8,50.6,31200,72.6
264,264,Kentucky,KY,Lewis,Republican,Donald Trump,0.43799999999999994,16.6,97.9,73.9,50.2,28388,28.7
265,265,Kentucky,KY,Lewis,Republican,Ted Cruz,0.25,16.6,97.9,73.9,50.2,28388,28.7
266,266,Kentucky,KY,Lewis,Republican,John Kasich,0.163,16.6,97.9,73.9,50.2,28388,28.7
267,267,Kentucky,KY,Lewis,Republican,Marco Rubio,0.124,16.6,97.9,73.9,50.2,28388,28.7
268,268,Kentucky,KY,Lincoln,Republican,Donald Trump,0.386,16.7,94.4,76.8,51.0,33651,74.1
269,269,Kentucky,KY,Lincoln,Republican,Ted Cruz,0.36,16.7,94.4,76.8,51.0,33651,74.1
270,270,Kentucky,KY,Lincoln,Republican,Marco Rubio,0.149,16.7,94.4,76.8,51.0,33651,74.1
271,271,Kentucky,KY,Lincoln,Republican,John Kasich,0.095,16.7,94.4,76.8,51.0,33651,74.1
272,272,Kentucky,KY,Livingston,Republican,Ted Cruz,0.449,19.9,96.1,82.3,50.9,40313,30.4
273,273,Kentucky,KY,Livingston,Republican,Donald Trump,0.373,19.9,96.1,82.3,50.9,40313,30.4
274,274,Kentucky,KY,Livingston,Republican,Marco Rubio,0.092,19.9,96.1,82.3,50.9,40313,30.4
275,275,Kentucky,KY,Livingston,Republican,John Kasich,0.066,19.9,96.1,82.3,50.9,40313,30.4
276,276,Kentucky,KY,Logan,Republican,Ted Cruz,0.39,17.2,88.4,76.3,51.1,36590,48.6
277,277,Kentucky,KY,Logan,Republican,Donald Trump,0.324,17.2,88.4,76.3,51.1,36590,48.6
278,278,Kentucky,KY,Logan,Republican,Marco Rubio,0.158,17.2,88.4,76.3,51.1,36590,48.6
279,279,Kentucky,KY,Logan,Republican,John Kasich,0.09699999999999999,17.2,88.4,76.3,51.1,36590,48.6
280,280,Kentucky,KY,Lyon,Republican,Donald Trump,0.345,23.4,91.0,83.5,44.4,40112,38.9
281,281,Kentucky,KY,Lyon,Republican,Ted Cruz,0.32899999999999996,23.4,91.0,83.5,44.4,40112,38.9
282,282,Kentucky,KY,Lyon,Republican,Marco Rubio,0.158,23.4,91.0,83.5,44.4,40112,38.9
283,283,Kentucky,KY,Lyon,Republican,John Kasich,0.151,23.4,91.0,83.5,44.4,40112,38.9
284,284,Kentucky,KY,Madison,Republican,Ted Cruz,0.34,12.7,90.0,85.2,51.5,42312,189.6
285,285,Kentucky,KY,Madison,Republican,Donald Trump,0.337,12.7,90.0,85.2,51.5,42312,189.6
286,286,Kentucky,KY,Madison,Republican,Marco Rubio,0.156,12.7,90.0,85.2,51.5,42312,189.6
287,287,Kentucky,KY,Madison,Republican,John Kasich,0.14800000000000002,12.7,90.0,85.2,51.5,42312,189.6
288,288,Kentucky,KY,Magoffin,Republican,Donald Trump,0.578,14.8,97.9,65.6,49.8,26877,43.2
289,289,Kentucky,KY,Magoffin,Republican,Ted Cruz,0.195,14.8,97.9,65.6,49.8,26877,43.2
290,290,Kentucky,KY,Magoffin,Republican,Marco Rubio,0.145,14.8,97.9,65.6,49.8,26877,43.2
291,291,Kentucky,KY,Magoffin,Republican,John Kasich,0.077,14.8,97.9,65.6,49.8,26877,43.2
292,292,Kentucky,KY,Marion,Republican,Donald Trump,0.413,14.8,86.8,81.8,48.2,38719,57.8
293,293,Kentucky,KY,Marion,Republican,Ted Cruz,0.278,14.8,86.8,81.8,48.2,38719,57.8
294,294,Kentucky,KY,Marion,Republican,Marco Rubio,0.14400000000000002,14.8,86.8,81.8,48.2,38719,57.8
295,295,Kentucky,KY,Marion,Republican,John Kasich,0.142,14.8,86.8,81.8,48.2,38719,57.8
296,296,Kentucky,KY,Marshall,Republican,Ted Cruz,0.446,21.1,96.8,85.1,51.1,43907,104.4
297,297,Kentucky,KY,Marshall,Republican,Donald Trump,0.31,21.1,96.8,85.1,51.1,43907,104.4
298,298,Kentucky,KY,Marshall,Republican,Marco Rubio,0.13699999999999998,21.1,96.8,85.1,51.1,43907,104.4
299,299,Kentucky,KY,Marshall,Republican,John Kasich,0.086,21.1,96.8,85.1,51.1,43907,104.4
300,300,Kentucky,KY,Martin,Republican,Donald Trump,0.601,13.3,88.5,71.5,44.2,26261,56.3
301,301,Kentucky,KY,Martin,Republican,Ted Cruz,0.205,13.3,88.5,71.5,44.2,26261,56.3
302,302,Kentucky,KY,Martin,Republican,John Kasich,0.095,13.3,88.5,71.5,44.2,26261,56.3
303,303,Kentucky,KY,Martin,Republican,Marco Rubio,0.08900000000000001,13.3,88.5,71.5,44.2,26261,56.3
304,304,Kentucky,KY,Mason,Republican,Donald Trump,0.35,16.8,89.5,80.2,51.6,41137,72.8
305,305,Kentucky,KY,Mason,Republican,Ted Cruz,0.292,16.8,89.5,80.2,51.6,41137,72.8
306,306,Kentucky,KY,Mason,Republican,John Kasich,0.233,16.8,89.5,80.2,51.6,41137,72.8
307,307,Kentucky,KY,Mason,Republican,Marco Rubio,0.115,16.8,89.5,80.2,51.6,41137,72.8
308,308,Kentucky,KY,McCracken,Republican,Ted Cruz,0.43,18.2,83.6,86.9,51.9,44898,263.6
309,309,Kentucky,KY,McCracken,Republican,Donald Trump,0.28800000000000003,18.2,83.6,86.9,51.9,44898,263.6
310,310,Kentucky,KY,McCracken,Republican,Marco Rubio,0.14300000000000002,18.2,83.6,86.9,51.9,44898,263.6
311,311,Kentucky,KY,McCracken,Republican,John Kasich,0.124,18.2,83.6,86.9,51.9,44898,263.6
312,312,Kentucky,KY,McCreary,Republican,Donald Trump,0.54,14.0,89.9,69.8,45.6,20972,42.9
313,313,Kentucky,KY,McCreary,Republican,Ted Cruz,0.257,14.0,89.9,69.8,45.6,20972,42.9
314,314,Kentucky,KY,McCreary,Republican,Marco Rubio,0.098,14.0,89.9,69.8,45.6,20972,42.9
315,315,Kentucky,KY,McCreary,Republican,John Kasich,0.083,14.0,89.9,69.8,45.6,20972,42.9
316,316,Kentucky,KY,McLean,Republican,Ted Cruz,0.374,18.6,96.6,80.0,50.2,38833,37.8
317,317,Kentucky,KY,McLean,Republican,Donald Trump,0.355,18.6,96.6,80.0,50.2,38833,37.8
318,318,Kentucky,KY,McLean,Republican,John Kasich,0.132,18.6,96.6,80.0,50.2,38833,37.8
319,319,Kentucky,KY,McLean,Republican,Marco Rubio,0.127,18.6,96.6,80.0,50.2,38833,37.8
320,320,Kentucky,KY,Meade,Republican,Donald Trump,0.451,12.3,88.3,86.3,49.9,46756,93.6
321,321,Kentucky,KY,Meade,Republican,Ted Cruz,0.302,12.3,88.3,86.3,49.9,46756,93.6
322,322,Kentucky,KY,Meade,Republican,Marco Rubio,0.128,12.3,88.3,86.3,49.9,46756,93.6
323,323,Kentucky,KY,Meade,Republican,John Kasich,0.102,12.3,88.3,86.3,49.9,46756,93.6
324,324,Kentucky,KY,Menifee,Republican,Donald Trump,0.449,18.2,94.8,72.3,49.5,29108,31.0
325,325,Kentucky,KY,Menifee,Republican,Ted Cruz,0.294,18.2,94.8,72.3,49.5,29108,31.0
326,326,Kentucky,KY,Menifee,Republican,John Kasich,0.136,18.2,94.8,72.3,49.5,29108,31.0
327,327,Kentucky,KY,Menifee,Republican,Marco Rubio,0.084,18.2,94.8,72.3,49.5,29108,31.0
328,328,Kentucky,KY,Mercer,Republican,Ted Cruz,0.384,18.1,91.3,83.9,51.0,45396,85.7
329,329,Kentucky,KY,Mercer,Republican,Donald Trump,0.35600000000000004,18.1,91.3,83.9,51.0,45396,85.7
330,330,Kentucky,KY,Mercer,Republican,Marco Rubio,0.128,18.1,91.3,83.9,51.0,45396,85.7
331,331,Kentucky,KY,Mercer,Republican,John Kasich,0.124,18.1,91.3,83.9,51.0,45396,85.7
332,332,Kentucky,KY,Metcalfe,Republican,Donald Trump,0.434,17.6,95.3,69.4,50.3,31750,34.9
333,333,Kentucky,KY,Metcalfe,Republican,Ted Cruz,0.31,17.6,95.3,69.4,50.3,31750,34.9
334,334,Kentucky,KY,Metcalfe,Republican,Marco Rubio,0.13,17.6,95.3,69.4,50.3,31750,34.9
335,335,Kentucky,KY,Metcalfe,Republican,John Kasich,0.11199999999999999,17.6,95.3,69.4,50.3,31750,34.9
336,336,Kentucky,KY,Monroe,Republican,Donald Trump,0.593,18.4,93.4,73.2,50.2,29808,33.3
337,337,Kentucky,KY,Monroe,Republican,Ted Cruz,0.21600000000000003,18.4,93.4,73.2,50.2,29808,33.3
338,338,Kentucky,KY,Monroe,Republican,Marco Rubio,0.102,18.4,93.4,73.2,50.2,29808,33.3
339,339,Kentucky,KY,Monroe,Republican,John Kasich,0.077,18.4,93.4,73.2,50.2,29808,33.3
340,340,Kentucky,KY,Montgomery,Republican,Donald Trump,0.391,14.8,93.1,78.7,51.3,37312,134.3
341,341,Kentucky,KY,Montgomery,Republican,Ted Cruz,0.35700000000000004,14.8,93.1,78.7,51.3,37312,134.3
342,342,Kentucky,KY,Montgomery,Republican,John Kasich,0.12300000000000001,14.8,93.1,78.7,51.3,37312,134.3
343,343,Kentucky,KY,Montgomery,Republican,Marco Rubio,0.11699999999999999,14.8,93.1,78.7,51.3,37312,134.3
344,344,Kentucky,KY,Morgan,Republican,Donald Trump,0.42700000000000005,14.6,93.5,70.7,43.8,30658,36.5
345,345,Kentucky,KY,Morgan,Republican,Ted Cruz,0.409,14.6,93.5,70.7,43.8,30658,36.5
346,346,Kentucky,KY,Morgan,Republican,John Kasich,0.10400000000000001,14.6,93.5,70.7,43.8,30658,36.5
347,347,Kentucky,KY,Morgan,Republican,Marco Rubio,0.061,14.6,93.5,70.7,43.8,30658,36.5
348,348,Kentucky,KY,Muhlenberg,Republican,Donald Trump,0.374,17.8,92.2,77.9,49.2,38105,67.4
349,349,Kentucky,KY,Muhlenberg,Republican,Ted Cruz,0.34700000000000003,17.8,92.2,77.9,49.2,38105,67.4
350,350,Kentucky,KY,Muhlenberg,Republican,Marco Rubio,0.145,17.8,92.2,77.9,49.2,38105,67.4
351,351,Kentucky,KY,Muhlenberg,Republican,John Kasich,0.11900000000000001,17.8,92.2,77.9,49.2,38105,67.4
352,352,Kentucky,KY,Nelson,Republican,Ted Cruz,0.349,13.5,90.6,86.8,50.8,43833,104.0
353,353,Kentucky,KY,Nelson,Republican,Donald Trump,0.34700000000000003,13.5,90.6,86.8,50.8,43833,104.0
354,354,Kentucky,KY,Nelson,Republican,Marco Rubio,0.174,13.5,90.6,86.8,50.8,43833,104.0
355,355,Kentucky,KY,Nelson,Republican,John Kasich,0.109,13.5,90.6,86.8,50.8,43833,104.0
356,356,Kentucky,KY,Nicholas,Republican,Donald Trump,0.40700000000000003,17.2,96.1,79.5,50.7,43081,36.6
357,357,Kentucky,KY,Nicholas,Republican,Ted Cruz,0.303,17.2,96.1,79.5,50.7,43081,36.6
358,358,Kentucky,KY,Nicholas,Republican,John Kasich,0.145,17.2,96.1,79.5,50.7,43081,36.6
359,359,Kentucky,KY,Nicholas,Republican,Marco Rubio,0.131,17.2,96.1,79.5,50.7,43081,36.6
360,360,Kentucky,KY,Ohio,Republican,Donald Trump,0.402,16.9,94.5,77.3,50.1,40830,40.6
361,361,Kentucky,KY,Ohio,Republican,Ted Cruz,0.3,16.9,94.5,77.3,50.1,40830,40.6
362,362,Kentucky,KY,Ohio,Republican,John Kasich,0.147,16.9,94.5,77.3,50.1,40830,40.6
363,363,Kentucky,KY,Ohio,Republican,Marco Rubio,0.133,16.9,94.5,77.3,50.1,40830,40.6
364,364,Kentucky,KY,Oldham,Republican,Ted Cruz,0.321,11.7,88.7,91.7,47.5,83391,322.2
365,365,Kentucky,KY,Oldham,Republican,Donald Trump,0.273,11.7,88.7,91.7,47.5,83391,322.2
366,366,Kentucky,KY,Oldham,Republican,Marco Rubio,0.222,11.7,88.7,91.7,47.5,83391,322.2
367,367,Kentucky,KY,Oldham,Republican,John Kasich,0.166,11.7,88.7,91.7,47.5,83391,322.2
368,368,Kentucky,KY,Owen,Republican,Ted Cruz,0.391,16.6,95.3,84.1,50.1,41009,30.9
369,369,Kentucky,KY,Owen,Republican,Donald Trump,0.353,16.6,95.3,84.1,50.1,41009,30.9
370,370,Kentucky,KY,Owen,Republican,John Kasich,0.122,16.6,95.3,84.1,50.1,41009,30.9
371,371,Kentucky,KY,Owen,Republican,Marco Rubio,0.11,16.6,95.3,84.1,50.1,41009,30.9
372,372,Kentucky,KY,Owsley,Republican,Donald Trump,0.625,17.8,97.4,61.4,51.2,19986,24.1
373,373,Kentucky,KY,Owsley,Republican,Ted Cruz,0.21600000000000003,17.8,97.4,61.4,51.2,19986,24.1
374,374,Kentucky,KY,Owsley,Republican,Marco Rubio,0.08900000000000001,17.8,97.4,61.4,51.2,19986,24.1
375,375,Kentucky,KY,Owsley,Republican,John Kasich,0.045,17.8,97.4,61.4,51.2,19986,24.1
376,376,Kentucky,KY,Pendleton,Republican,Donald Trump,0.37799999999999995,14.5,96.9,83.8,49.6,45480,53.7
377,377,Kentucky,KY,Pendleton,Republican,Ted Cruz,0.369,14.5,96.9,83.8,49.6,45480,53.7
378,378,Kentucky,KY,Pendleton,Republican,John Kasich,0.18,14.5,96.9,83.8,49.6,45480,53.7
379,379,Kentucky,KY,Pendleton,Republican,Marco Rubio,0.066,14.5,96.9,83.8,49.6,45480,53.7
380,380,Kentucky,KY,Perry,Republican,Donald Trump,0.49200000000000005,15.4,95.7,69.0,50.5,33528,84.5
381,381,Kentucky,KY,Perry,Republican,Ted Cruz,0.289,15.4,95.7,69.0,50.5,33528,84.5
382,382,Kentucky,KY,Perry,Republican,Marco Rubio,0.106,15.4,95.7,69.0,50.5,33528,84.5
383,383,Kentucky,KY,Perry,Republican,John Kasich,0.09699999999999999,15.4,95.7,69.0,50.5,33528,84.5
384,384,Kentucky,KY,Pike,Republican,Donald Trump,0.535,15.9,97.1,71.9,51.0,32961,82.6
385,385,Kentucky,KY,Pike,Republican,Ted Cruz,0.22899999999999998,15.9,97.1,71.9,51.0,32961,82.6
386,386,Kentucky,KY,Pike,Republican,Marco Rubio,0.13,15.9,97.1,71.9,51.0,32961,82.6
387,387,Kentucky,KY,Pike,Republican,John Kasich,0.09699999999999999,15.9,97.1,71.9,51.0,32961,82.6
388,388,Kentucky,KY,Powell,Republican,Donald Trump,0.519,14.4,96.8,71.0,50.4,26839,70.5
389,389,Kentucky,KY,Powell,Republican,Ted Cruz,0.248,14.4,96.8,71.0,50.4,26839,70.5
390,390,Kentucky,KY,Powell,Republican,John Kasich,0.128,14.4,96.8,71.0,50.4,26839,70.5
391,391,Kentucky,KY,Powell,Republican,Marco Rubio,0.08199999999999999,14.4,96.8,71.0,50.4,26839,70.5
392,392,Kentucky,KY,Pulaski,Republican,Donald Trump,0.42,17.7,94.6,79.9,51.2,34092,95.8
393,393,Kentucky,KY,Pulaski,Republican,Ted Cruz,0.32299999999999995,17.7,94.6,79.9,51.2,34092,95.8
394,394,Kentucky,KY,Pulaski,Republican,John Kasich,0.126,17.7,94.6,79.9,51.2,34092,95.8
395,395,Kentucky,KY,Pulaski,Republican,Marco Rubio,0.11599999999999999,17.7,94.6,79.9,51.2,34092,95.8
396,396,Kentucky,KY,Robertson,Republican,Donald Trump,0.648,22.0,97.5,72.7,48.0,31786,22.8
397,397,Kentucky,KY,Robertson,Republican,Ted Cruz,0.14800000000000002,22.0,97.5,72.7,48.0,31786,22.8
398,398,Kentucky,KY,Robertson,Republican,John Kasich,0.111,22.0,97.5,72.7,48.0,31786,22.8
399,399,Kentucky,KY,Robertson,Republican,Marco Rubio,0.09300000000000001,22.0,97.5,72.7,48.0,31786,22.8
400,400,Kentucky,KY,Rockcastle,Republican,Donald Trump,0.45,16.6,97.6,75.3,51.0,30674,53.9
401,401,Kentucky,KY,Rockcastle,Republican,Ted Cruz,0.29100000000000004,16.6,97.6,75.3,51.0,30674,53.9
402,402,Kentucky,KY,Rockcastle,Republican,Marco Rubio,0.142,16.6,97.6,75.3,51.0,30674,53.9
403,403,Kentucky,KY,Rockcastle,Republican,John Kasich,0.099,16.6,97.6,75.3,51.0,30674,53.9
404,404,Kentucky,KY,Rowan,Republican,Ted Cruz,0.349,13.4,94.6,77.1,51.3,35236,83.4
405,405,Kentucky,KY,Rowan,Republican,Donald Trump,0.348,13.4,94.6,77.1,51.3,35236,83.4
406,406,Kentucky,KY,Rowan,Republican,John Kasich,0.147,13.4,94.6,77.1,51.3,35236,83.4
407,407,Kentucky,KY,Rowan,Republican,Marco Rubio,0.127,13.4,94.6,77.1,51.3,35236,83.4
408,408,Kentucky,KY,Russell,Republican,Donald Trump,0.486,18.9,94.1,73.8,51.1,29721,69.2
409,409,Kentucky,KY,Russell,Republican,Ted Cruz,0.282,18.9,94.1,73.8,51.1,29721,69.2
410,410,Kentucky,KY,Russell,Republican,Marco Rubio,0.125,18.9,94.1,73.8,51.1,29721,69.2
411,411,Kentucky,KY,Russell,Republican,John Kasich,0.09300000000000001,18.9,94.1,73.8,51.1,29721,69.2
412,412,Kentucky,KY,Scott,Republican,Ted Cruz,0.354,10.7,87.3,88.0,50.8,61893,167.4
413,413,Kentucky,KY,Scott,Republican,Donald Trump,0.304,10.7,87.3,88.0,50.8,61893,167.4
414,414,Kentucky,KY,Scott,Republican,Marco Rubio,0.16399999999999998,10.7,87.3,88.0,50.8,61893,167.4
415,415,Kentucky,KY,Scott,Republican,John Kasich,0.161,10.7,87.3,88.0,50.8,61893,167.4
416,416,Kentucky,KY,Shelby,Republican,Ted Cruz,0.34700000000000003,14.0,81.0,85.0,51.5,57298,110.8
417,417,Kentucky,KY,Shelby,Republican,Donald Trump,0.311,14.0,81.0,85.0,51.5,57298,110.8
418,418,Kentucky,KY,Shelby,Republican,Marco Rubio,0.193,14.0,81.0,85.0,51.5,57298,110.8
419,419,Kentucky,KY,Shelby,Republican,John Kasich,0.139,14.0,81.0,85.0,51.5,57298,110.8
420,420,Kentucky,KY,Simpson,Republican,Ted Cruz,0.408,15.8,85.3,82.9,51.1,39546,74.0
421,421,Kentucky,KY,Simpson,Republican,Donald Trump,0.33799999999999997,15.8,85.3,82.9,51.1,39546,74.0
422,422,Kentucky,KY,Simpson,Republican,Marco Rubio,0.14,15.8,85.3,82.9,51.1,39546,74.0
423,423,Kentucky,KY,Simpson,Republican,John Kasich,0.11,15.8,85.3,82.9,51.1,39546,74.0
424,424,Kentucky,KY,Spencer,Republican,Ted Cruz,0.396,12.4,94.6,88.2,49.6,65209,91.4
425,425,Kentucky,KY,Spencer,Republican,Donald Trump,0.353,12.4,94.6,88.2,49.6,65209,91.4
426,426,Kentucky,KY,Spencer,Republican,Marco Rubio,0.147,12.4,94.6,88.2,49.6,65209,91.4
427,427,Kentucky,KY,Spencer,Republican,John Kasich,0.09300000000000001,12.4,94.6,88.2,49.6,65209,91.4
428,428,Kentucky,KY,Taylor,Republican,Donald Trump,0.395,17.3,90.0,79.6,51.5,36384,92.0
429,429,Kentucky,KY,Taylor,Republican,Ted Cruz,0.303,17.3,90.0,79.6,51.5,36384,92.0
430,430,Kentucky,KY,Taylor,Republican,Marco Rubio,0.147,17.3,90.0,79.6,51.5,36384,92.0
431,431,Kentucky,KY,Taylor,Republican,John Kasich,0.134,17.3,90.0,79.6,51.5,36384,92.0
432,432,Kentucky,KY,Todd,Republican,Donald Trump,0.401,15.6,85.9,76.1,50.3,41541,33.3
433,433,Kentucky,KY,Todd,Republican,Ted Cruz,0.36,15.6,85.9,76.1,50.3,41541,33.3
434,434,Kentucky,KY,Todd,Republican,Marco Rubio,0.121,15.6,85.9,76.1,50.3,41541,33.3
435,435,Kentucky,KY,Todd,Republican,John Kasich,0.08800000000000001,15.6,85.9,76.1,50.3,41541,33.3
436,436,Kentucky,KY,Trigg,Republican,Donald Trump,0.40299999999999997,21.2,88.3,82.2,51.1,45629,32.5
437,437,Kentucky,KY,Trigg,Republican,Ted Cruz,0.33,21.2,88.3,82.2,51.1,45629,32.5
438,438,Kentucky,KY,Trigg,Republican,Marco Rubio,0.158,21.2,88.3,82.2,51.1,45629,32.5
439,439,Kentucky,KY,Trigg,Republican,John Kasich,0.09699999999999999,21.2,88.3,82.2,51.1,45629,32.5
440,440,Kentucky,KY,Trimble,Republican,Ted Cruz,0.44799999999999995,15.6,94.0,84.5,49.5,49718,58.1
441,441,Kentucky,KY,Trimble,Republican,Donald Trump,0.348,15.6,94.0,84.5,49.5,49718,58.1
442,442,Kentucky,KY,Trimble,Republican,John Kasich,0.105,15.6,94.0,84.5,49.5,49718,58.1
443,443,Kentucky,KY,Trimble,Republican,Marco Rubio,0.076,15.6,94.0,84.5,49.5,49718,58.1
444,444,Kentucky,KY,Union,Republican,Ted Cruz,0.39299999999999996,15.0,82.7,82.5,48.1,39125,43.8
445,445,Kentucky,KY,Union,Republican,Donald Trump,0.385,15.0,82.7,82.5,48.1,39125,43.8
446,446,Kentucky,KY,Union,Republican,Marco Rubio,0.134,15.0,82.7,82.5,48.1,39125,43.8
447,447,Kentucky,KY,Union,Republican,John Kasich,0.079,15.0,82.7,82.5,48.1,39125,43.8
448,448,Kentucky,KY,Warren,Republican,Ted Cruz,0.336,12.0,80.3,86.6,51.1,44135,210.1
449,449,Kentucky,KY,Warren,Republican,Donald Trump,0.271,12.0,80.3,86.6,51.1,44135,210.1
450,450,Kentucky,KY,Warren,Republican,Marco Rubio,0.193,12.0,80.3,86.6,51.1,44135,210.1
451,451,Kentucky,KY,Warren,Republican,John Kasich,0.179,12.0,80.3,86.6,51.1,44135,210.1
452,452,Kentucky,KY,Washington,Republican,Ted Cruz,0.348,17.2,88.0,80.6,51.2,40845,39.4
453,453,Kentucky,KY,Washington,Republican,Donald Trump,0.33399999999999996,17.2,88.0,80.6,51.2,40845,39.4
454,454,Kentucky,KY,Washington,Republican,Marco Rubio,0.191,17.2,88.0,80.6,51.2,40845,39.4
455,455,Kentucky,KY,Washington,Republican,John Kasich,0.09300000000000001,17.2,88.0,80.6,51.2,40845,39.4
456,456,Kentucky,KY,Wayne,Republican,Donald Trump,0.48100000000000004,18.1,94.0,69.8,50.5,29497,45.4
457,457,Kentucky,KY,Wayne,Republican,Ted Cruz,0.261,18.1,94.0,69.8,50.5,29497,45.4
458,458,Kentucky,KY,Wayne,Republican,John Kasich,0.138,18.1,94.0,69.8,50.5,29497,45.4
459,459,Kentucky,KY,Wayne,Republican,Marco Rubio,0.1,18.1,94.0,69.8,50.5,29497,45.4
460,460,Kentucky,KY,Webster,Republican,Ted Cruz,0.494,16.4,89.1,77.4,50.0,41415,41.0
461,461,Kentucky,KY,Webster,Republican,Donald Trump,0.306,16.4,89.1,77.4,50.0,41415,41.0
462,462,Kentucky,KY,Webster,Republican,Marco Rubio,0.11900000000000001,16.4,89.1,77.4,50.0,41415,41.0
463,463,Kentucky,KY,Webster,Republican,John Kasich,0.077,16.4,89.1,77.4,50.0,41415,41.0
464,464,Kentucky,KY,Whitley,Republican,Donald Trump,0.473,15.1,96.1,73.4,50.9,29769,81.4
465,465,Kentucky,KY,Whitley,Republican,Ted Cruz,0.254,15.1,96.1,73.4,50.9,29769,81.4
466,466,Kentucky,KY,Whitley,Republican,Marco Rubio,0.14,15.1,96.1,73.4,50.9,29769,81.4
467,467,Kentucky,KY,Whitley,Republican,John Kasich,0.105,15.1,96.1,73.4,50.9,29769,81.4
468,468,Kentucky,KY,Wolfe,Republican,Donald Trump,0.406,17.8,97.8,66.3,50.5,22574,33.1
469,469,Kentucky,KY,Wolfe,Republican,Ted Cruz,0.385,17.8,97.8,66.3,50.5,22574,33.1
470,470,Kentucky,KY,Wolfe,Republican,Marco Rubio,0.094,17.8,97.8,66.3,50.5,22574,33.1
471,471,Kentucky,KY,Wolfe,Republican,John Kasich,0.083,17.8,97.8,66.3,50.5,22574,33.1
472,472,Kentucky,KY,Woodford,Republican,Donald Trump,0.3,15.7,86.3,88.4,52.1,57580,132.1
473,473,Kentucky,KY,Woodford,Republican,Ted Cruz,0.281,15.7,86.3,88.4,52.1,57580,132.1
474,474,Kentucky,KY,Woodford,Republican,John Kasich,0.205,15.7,86.3,88.4,52.1,57580,132.1
475,475,Kentucky,KY,Woodford,Republican,Marco Rubio,0.195,15.7,86.3,88.4,52.1,57580,132.1
