,id,state,state_abbreviation,county,party,candidate,fraction_votes,AGE775214,RHI825214,EDU635213,SEX255214,INC110213,POP060210
128,48,Idaho,ID,Canyon,Republican,Ted Cruz,0.474,12.5,71.3,82.7,50.6,42105,321.6
129,49,Idaho,ID,Canyon,Republican,Donald Trump,0.312,12.5,71.3,82.7,50.6,42105,321.6
130,50,Idaho,ID,Canyon,Republican,Marco Rubio,0.127,12.5,71.3,82.7,50.6,42105,321.6
131,51,Idaho,ID,Canyon,Republican,John Kasich,0.057999999999999996,12.5,71.3,82.7,50.6,42105,321.6
132,52,Idaho,ID,Caribou,Republican,Ted Cruz,0.445,16.8,92.2,88.7,49.8,53586,3.9
133,53,Idaho,ID,Caribou,Republican,Donald Trump,0.225,16.8,92.2,88.7,49.8,53586,3.9
134,54,Idaho,ID,Caribou,Republican,Marco Rubio,0.221,16.8,92.2,88.7,49.8,53586,3.9
135,55,Idaho,ID,Caribou,Republican,John Kasich,0.064,16.8,92.2,88.7,49.8,53586,3.9
136,56,Idaho,ID,Cassia,Republican,Ted Cruz,0.47,13.5,71.0,78.0,49.3,42039,8.9
137,57,Idaho,ID,Cassia,Republican,Donald Trump,0.23,13.5,71.0,78.0,49.3,42039,8.9
138,58,Idaho,ID,Cassia,Republican,Marco Rubio,0.184,13.5,71.0,78.0,49.3,42039,8.9
139,59,Idaho,ID,Cassia,Republican,John Kasich,0.055,13.5,71.0,78.0,49.3,42039,8.9
140,60,Idaho,ID,Clark,Republican,Ted Cruz,0.35200000000000004,14.8,54.0,70.1,47.3,33200,0.6
141,61,Idaho,ID,Clark,Republican,Marco Rubio,0.318,14.8,54.0,70.1,47.3,33200,0.6
142,62,Idaho,ID,Clark,Republican,Donald Trump,0.25,14.8,54.0,70.1,47.3,33200,0.6
143,63,Idaho,ID,Clark,Republican,John Kasich,0.04,14.8,54.0,70.1,47.3,33200,0.6
144,64,Idaho,ID,Clearwater,Republican,Donald Trump,0.449,25.4,91.3,84.9,45.2,40134,3.6
145,65,Idaho,ID,Clearwater,Republican,Ted Cruz,0.341,25.4,91.3,84.9,45.2,40134,3.6
146,66,Idaho,ID,Clearwater,Republican,Marco Rubio,0.106,25.4,91.3,84.9,45.2,40134,3.6
147,67,Idaho,ID,Clearwater,Republican,John Kasich,0.064,25.4,91.3,84.9,45.2,40134,3.6
